Date;Академгородок;Дрокино;Кировский;КрАЗ;Ленина, 41;Минино;о. Молокова;Николаевка;Овинный-Таймыр;Партизана, 3г;Песчанка;Покровка;Шахтеров, 25;Солонцы;Спутник;Светлый;Свердловский;о. Татышев;Телевизорная, 1/31;Удачный;Ветлужанка;Mean
2022-09-29;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0;270.0
2022-09-30;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0
2022-10-01;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0
2022-10-02;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0;267.0
2022-10-03;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0;232.0
2022-10-04;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0;328.0
2022-10-05;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0
2022-10-06;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0;266.0
2022-10-07;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0
2022-10-08;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0;186.0
2022-10-09;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0;214.0
2022-10-10;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0
2022-10-11;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0
2022-10-12;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0
2022-10-13;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0;265.0
2022-10-14;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0;287.0
2022-10-15;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0;81.0
2022-10-16;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0;217.0
2022-10-17;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0;212.0
2022-10-18;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0;252.0
2022-10-19;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0;244.0
2022-10-20;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0;192.0
2022-10-21;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0
2022-10-22;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0;220.0
2022-10-23;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0;237.0
2022-10-24;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0;251.0
2022-10-25;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0;240.0
2022-10-26;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0;224.0
2022-10-27;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0;190.0
2022-10-28;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54;237.54000000000002
2022-10-29;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58;229.58
2022-10-30;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28;263.28
2022-10-31;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67;62.67
2022-11-01;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05;249.05
2022-11-02;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3;351.3
2022-11-03;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3;243.3
2022-11-04;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66;248.66
2022-11-05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05;253.05
2022-11-06;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.07;14.069999999999999
2022-11-07;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.39;231.38999999999996
2022-11-08;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96;262.96
2022-11-09;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95;243.95
2022-11-10;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28;232.28000000000003
2022-11-11;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42;219.42
2022-11-12;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35;229.35
2022-11-13;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04;232.04000000000002
2022-11-14;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95;234.95
2022-11-15;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68;216.68
2022-11-16;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.12;223.11999999999998
2022-11-17;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43;232.43
2022-11-18;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25;306.25
2022-11-19;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34;215.34
2022-11-20;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45;249.45
2022-11-21;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79;228.79000000000002
2022-11-22;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5;107.5
2022-11-23;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99;255.99
2022-11-24;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67;240.67
2022-11-25;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88;305.88
2022-11-26;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56;313.56
2022-11-27;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.37;246.36999999999998
2022-11-28;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7;234.7
2022-11-29;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03;235.03000000000003
2022-11-30;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11;237.11000000000004
2022-12-01;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42;269.42
2022-12-02;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0;242.0
2022-12-03;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35;239.35
2022-12-04;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11;231.11000000000004
2022-12-05;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07;280.07
2022-12-06;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.72;238.71999999999997
2022-12-07;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31;232.31
2022-12-08;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.72;233.71999999999997
2022-12-09;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.39;240.38999999999996
2022-12-10;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38;225.38000000000002
2022-12-11;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22;265.22
2022-12-12;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74;33.74
2022-12-13;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.87;29.869999999999997
2022-12-14;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0;345.0
2022-12-15;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0;318.0
2022-12-16;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53;238.53000000000003
2022-12-17;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05;244.05
2022-12-18;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2;236.2
2022-12-19;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.98;228.97999999999996
2022-12-20;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32;259.32
2022-12-21;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.72999999999996
2022-12-22;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38;228.38000000000002
2022-12-23;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4;226.4
2022-12-24;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54;252.54000000000002
2022-12-25;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93;241.93
2022-12-26;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0;238.0
2022-12-27;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01;240.01
2022-12-28;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.73;251.72999999999996
2022-12-29;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63;267.63
2022-12-30;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51;1.51
2022-12-31;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14;23.14
2023-01-01;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69;19.69
2023-01-02;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04;316.04
2023-01-03;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42;248.42
2023-01-04;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61;253.61000000000004
2023-01-05;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38;219.38000000000002
2023-01-06;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26;260.26
2023-01-07;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93;257.93
2023-01-08;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04;239.04000000000002
2023-01-09;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45;227.45
2023-01-10;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45;241.45
2023-01-11;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81;267.81
2023-01-12;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28;237.28000000000003
2023-01-13;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83;236.83
2023-01-14;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.96;228.95999999999998
2023-01-15;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.23;240.22999999999996
2023-01-16;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09;235.09
2023-01-17;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42;252.42
2023-01-18;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.61;27.610000000000003
2023-01-19;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08;351.08
2023-01-20;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58;346.58
2023-01-21;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49;12.49
2023-01-22;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05;15.05
2023-01-23;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0;227.0
2023-01-24;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93;227.93
2023-01-25;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8;228.8
2023-01-26;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.62;243.61999999999998
2023-01-27;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56;218.56
2023-01-28;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1;258.1
2023-01-29;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58;235.58
2023-01-30;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29;239.29000000000002
2023-01-31;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48;345.48
2023-02-01;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.64;245.63999999999996
2023-02-02;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.73;243.72999999999996
2023-02-03;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38;250.38000000000002
2023-02-04;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96;257.96
2023-02-05;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45;260.45
2023-02-06;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07;242.07
2023-02-07;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73;356.73
2023-02-08;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05;302.05
2023-02-09;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01;358.01
2023-02-10;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1;355.1
2023-02-11;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13;356.13
2023-02-12;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52;266.52
2023-02-13;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24;22.24
2023-02-14;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22;257.22
2023-02-15;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84;240.84
2023-02-16;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28;293.28
2023-02-17;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57;240.57
2023-02-18;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95;255.95
2023-02-19;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07;10.07
